comid,stream_order,stream_lat,stream_lon,max_forecasted_flow,date_exceeds_return_period_2,date_exceeds_return_period_5,date_exceeds_return_period_10,date_exceeds_return_period_25,date_exceeds_return_period_50,date_exceeds_return_period_100
13030966.0,6,50.22428131103516,-96.0408935546875,1461.54,2022-10-28 12:00:00,,,,,
13030026.0,2,50.36130142211914,-63.52570343017578,96.38,2022-10-21 12:00:00,,,,,
13030154.0,4,50.32328796386719,-92.48664855957033,303.24,2022-10-21 00:00:00,,,,,
13030111.0,4,50.32974243164063,-92.52980041503906,304.7,2022-10-21 00:00:00,,,,,
13029825.0,2,50.3978157043457,-91.53111267089844,9.67,2022-10-24 12:00:00,,,,,
13030779.0,2,50.25357818603516,-92.6388168334961,9.4,2022-10-21 00:00:00,,,,,
13030103.0,4,50.337646484375,-92.58493041992188,307.72,2022-10-21 09:00:00,,,,,
13030061.0,4,50.345951080322266,-92.66864776611328,317.02,2022-10-21 06:00:00,,,,,
13030001.0,2,50.35797119140625,-94.38565063476562,5.06,2022-10-24 12:00:00,,,,,
13030019.0,2,50.44547271728516,-63.42889022827149,65.36,2022-10-21 12:00:00,,,,,
13030287.0,2,50.327823638916016,-90.29521942138672,13.3,2022-10-21 00:00:00,2022-10-24 21:00:00,,,,
13030597.0,4,50.25942611694336,-92.03474426269533,216.74,2022-10-21 00:00:00,,,,,
13029968.0,2,50.36833190917969,-64.29441833496094,18.48,2022-10-21 21:00:00,,,,,
13029699.0,5,50.43444061279297,-93.84717559814452,499.13,2022-10-25 03:00:00,,,,,
13030048.0,4,50.3519401550293,-92.7326889038086,319.67,2022-10-21 06:00:00,,,,,
13030148.0,6,50.34819030761719,-95.98584747314452,1462.26,2022-10-28 12:00:00,,,,,
13029786.0,2,50.4222297668457,-91.42311096191406,8.18,2022-10-24 15:00:00,,,,,
13030176.0,3,50.35677719116211,-93.16521453857422,17.73,2022-10-24 21:00:00,,,,,
13029566.0,2,50.51258087158203,-91.32281494140624,4.34,2022-10-24 15:00:00,,,,,
13029701.0,3,50.440696716308594,-91.93228149414062,63.45,2022-10-21 00:00:00,,,,,
13029976.0,4,50.38516616821289,-92.7640609741211,320.49,2022-10-21 12:00:00,,,,,
13029760.0,2,50.4253044128418,-92.73783111572266,7.8,2022-10-24 15:00:00,,,,,
13030064.0,2,50.37150955200195,-91.68865966796876,15.25,2022-10-24 12:00:00,,,,,
13029724.0,2,50.43125915527344,-91.84906768798828,18.6,2022-10-21 18:00:00,,,,,
13029544.0,3,50.50166702270508,-91.89939880371094,43.12,2022-10-21 00:00:00,,,,,
13029581.0,5,50.47396469116211,-93.8091812133789,495.96,2022-10-25 03:00:00,,,,,
13029759.0,4,50.4177131652832,-92.77457427978516,325.73,2022-10-21 15:00:00,,,,,
13029686.0,2,50.45384979248047,-92.7849578857422,7.48,2022-10-24 15:00:00,2022-10-24 18:00:00,,,,
13029806.0,3,50.41353988647461,-93.20330810546876,18.69,2022-10-24 21:00:00,,,,,
13029338.0,3,50.506324768066406,-93.78595733642578,21.65,2022-10-24 21:00:00,,,,,
13029333.0,5,50.5456657409668,-93.7043914794922,486.28,2022-10-25 06:00:00,,,,,
13029504.0,2,50.50729751586914,-92.16492462158205,12.93,2022-10-21 00:00:00,,,,,
13029130.0,3,50.57467269897461,-91.89313507080078,29.08,2022-10-21 12:00:00,,,,,
13029685.0,4,50.44124221801758,-92.85828399658205,329.05,2022-10-22 00:00:00,,,,,
13029776.0,2,50.44255065917969,-90.93675994873048,11.46,2022-10-21 00:00:00,,,,,
13029923.0,6,50.4232177734375,-95.99112701416016,1477.96,2022-10-28 18:00:00,,,,,
13029537.0,4,50.463626861572266,-92.9521942138672,330.68,2022-10-22 06:00:00,,,,,
13030025.0,2,50.405540466308594,-90.18619537353516,16.14,2022-10-21 00:00:00,,,,,
13029372.0,2,50.507083892822266,-93.84673309326172,6.04,2022-10-24 12:00:00,2022-10-24 15:00:00,2022-10-24 18:00:00,,,
13029076.0,5,50.57526397705078,-93.49977111816406,486.26,2022-10-25 03:00:00,,,,,
13028942.0,3,50.620887756347656,-91.8133316040039,25.62,2022-10-24 18:00:00,,,,,
13029503.0,6,50.50155258178711,-96.08772277832033,1478.93,2022-10-29 00:00:00,,,,,
13028982.0,5,50.61735916137695,-93.40298461914062,462.85,2022-10-24 18:00:00,,,,,
13029102.0,6,50.5597038269043,-96.14781951904295,1484.94,2022-10-29 00:00:00,,,,,
13029495.0,4,50.53418731689453,-92.9806137084961,331.88,2022-10-22 21:00:00,,,,,
13029008.0,2,50.60844802856445,-93.0263442993164,6.57,2022-10-24 15:00:00,,,,,
13028725.0,4,50.65511703491211,-93.36868286132812,372.57,2022-10-23 15:00:00,,,,,
13029288.0,2,50.55196762084961,-90.390869140625,7.3,2022-10-21 00:00:00,,,,,
13028973.0,2,50.59333419799805,-90.3804168701172,8.93,2022-10-21 00:00:00,,,,,
13028757.0,3,50.65435791015625,-91.7654037475586,19.34,2022-10-24 18:00:00,,,,,
13028756.0,2,50.66184997558594,-91.84371185302734,5.63,2022-10-23 03:00:00,,,,,
13029471.0,2,50.55060958862305,-90.09473419189452,19.46,2022-10-21 00:00:00,,,,,
13028891.0,2,50.61320114135742,-89.9923095703125,5.79,2022-10-24 18:00:00,,,,,
13029007.0,4,50.598182678222656,-93.1095199584961,335.77,2022-10-23 00:00:00,,,,,
13028829.0,3,50.752811431884766,-93.07776641845705,37.28,2022-10-24 15:00:00,,,,,
13027929.0,2,50.83622741699219,-92.89008331298828,12.31,2022-10-21 00:00:00,,,,,
13028892.0,3,50.6192512512207,-89.94625091552734,25.22,2022-10-21 00:00:00,,,,,
13028618.0,2,50.686973571777344,-91.63893127441406,15.45,2022-10-25 03:00:00,,,,,
13028617.0,2,50.6700439453125,-91.74649810791016,3.1,2022-10-24 15:00:00,,,,,
13028697.0,2,50.66747283935547,-91.95018005371094,3.68,2022-10-21 03:00:00,,,,,
13028825.0,3,50.63176727294922,-89.8139419555664,28.22,2022-10-21 00:00:00,,,,,
13028890.0,4,50.6301383972168,-93.25254821777344,371.98,2022-10-23 12:00:00,,,,,
13029072.0,6,50.60475158691406,-96.27032470703124,1482.85,2022-10-29 06:00:00,,,,,
13028643.0,6,50.668643951416016,-96.37676239013672,1484.33,2022-10-29 06:00:00,,,,,
13028584.0,6,50.68658447265625,-96.39421081542967,1483.82,2022-10-29 12:00:00,,,,,
13028477.0,6,50.70458984375,-96.40997314453124,1483.46,2022-10-29 12:00:00,,,,,
13027798.0,4,50.91324996948242,-66.414306640625,389.14,2022-10-21 00:00:00,,,,,
13027942.0,2,50.83417892456055,-89.30597686767578,10.72,2022-10-21 15:00:00,,,,,
13028149.0,2,50.79011154174805,-91.1634750366211,6.67,2022-10-21 15:00:00,,,,,
13027966.0,2,50.851524353027344,-91.6135711669922,6.43,2022-10-25 00:00:00,,,,,
13028178.0,2,50.8041877746582,-90.69549560546876,8.22,2022-10-21 00:00:00,,,,,
13027858.0,2,50.84927368164063,-89.39273071289062,9.09,2022-10-21 18:00:00,,,,,
13027994.0,2,50.82769775390625,-92.69432067871094,8.42,2022-10-21 00:00:00,,,,,
13027930.0,2,50.83520126342773,-92.8196029663086,10.45,2022-10-21 00:00:00,,,,,
13028947.0,2,50.73005294799805,-90.28356170654295,16.69,2022-10-21 00:00:00,,,,,
13027829.0,2,50.8576774597168,-89.45466613769531,6.44,2022-10-24 18:00:00,,,,,
13029514.0,2,50.62316131591797,-90.98341369628906,24.98,2022-10-21 00:00:00,,,,,
13027954.0,2,50.83583831787109,-90.77586364746094,12.73,2022-10-21 00:00:00,,,,,
13027760.0,2,50.9089241027832,-89.49424743652344,5.14,2022-10-21 15:00:00,,,,,
13027331.0,4,51.11011505126953,-66.30044555664062,370.94,2022-10-21 00:00:00,,,,,
13027353.0,2,50.976173400878906,-89.51329803466797,3.19,2022-10-24 15:00:00,,,,,
13028434.0,6,50.7916259765625,-96.46620178222656,1473.26,2022-10-29 18:00:00,,,,,
13027873.0,2,50.86422348022461,-90.20758819580078,20.86,2022-10-21 00:00:00,,,,,
13028056.0,2,50.861724853515625,-91.02131652832033,11.59,2022-10-21 00:00:00,,,,,
13027850.0,3,50.88449096679688,-90.9054718017578,39.87,2022-10-21 00:00:00,,,,,
13027551.0,3,50.92473983764648,-90.9430923461914,51.39,2022-10-21 00:00:00,,,,,
13027308.0,2,50.97825241088867,-88.95475769042969,4.33,2022-10-24 18:00:00,,,,,
13027042.0,2,51.0352783203125,-93.79855346679688,15.8,2022-10-21 00:00:00,2022-10-24 18:00:00,,,,
13026063.0,4,51.28076553344727,-66.28655242919922,340.52,2022-10-21 00:00:00,,,,,
13027713.0,6,50.92913818359375,-96.53865051269533,1470.58,2022-10-30 00:00:00,,,,,
13027694.0,2,50.931583404541016,-90.25967407226562,24.73,2022-10-21 00:00:00,,,,,
13027362.0,2,50.96601486206055,-91.1529541015625,5.64,2022-10-21 06:00:00,,,,,
13027035.0,2,51.040802001953125,-91.17607879638672,4.01,2022-10-21 00:00:00,,,,,
13027715.0,2,50.93959045410156,-90.37039947509766,12.51,2022-10-21 00:00:00,,,,,
13027465.0,3,50.97058868408203,-90.92613983154295,53.26,2022-10-21 00:00:00,,,,,
13027232.0,2,51.00538635253906,-90.2325210571289,28.1,2022-10-21 00:00:00,,,,,
13027136.0,2,51.01910781860352,-90.2496566772461,15.84,2022-10-21 00:00:00,,,,,
13027097.0,2,51.022579193115234,-94.07621002197266,8.0,2022-10-21 12:00:00,,,,,
13027034.0,2,51.03672409057617,-93.8204116821289,14.18,2022-10-21 00:00:00,2022-10-24 21:00:00,,,,
13027046.0,2,51.03631591796875,-93.90990447998048,11.68,2022-10-21 00:00:00,,,,,
13026667.0,2,51.14955139160156,-91.44723510742188,9.04,2022-10-24 21:00:00,,,,,
13026390.0,2,51.19387435913086,-91.34981536865234,7.2,2022-10-24 18:00:00,,,,,
13026629.0,2,51.136985778808594,-87.29674530029297,9.39,2022-10-21 00:00:00,,,,,
13027081.0,3,51.08087539672852,-90.12871551513672,45.59,2022-10-21 00:00:00,,,,,
13027241.0,6,51.06014251708984,-96.59078216552734,1456.89,2022-10-30 06:00:00,,,,,
13026912.0,2,51.140254974365234,-87.95854949951172,6.65,2022-10-21 00:00:00,,,,,
13026237.0,2,51.21958541870117,-91.32875061035156,4.47,2022-10-24 18:00:00,,,,,
13026319.0,2,51.19948959350586,-94.48687744140624,8.91,2022-10-24 18:00:00,,,,,
13026280.0,2,51.21082305908203,-94.33413696289062,3.18,2022-10-24 18:00:00,,,,,
13026321.0,2,51.19369125366211,-94.41232299804688,5.08,2022-10-24 15:00:00,,,,,
13026097.0,3,51.26749420166016,-88.28178405761719,26.31,2022-10-25 03:00:00,,,,,
13026566.0,2,51.21083068847656,-88.40182495117188,5.56,2022-10-21 18:00:00,,,,,
13025919.0,3,51.3043327331543,-88.36973571777344,19.43,2022-10-25 03:00:00,,,,,
13026090.0,2,51.26229095458984,-88.5570068359375,4.86,2022-10-21 15:00:00,,,,,
13025841.0,4,51.44429016113281,-66.31326293945312,285.98,2022-10-21 00:00:00,,,,,
13026091.0,3,51.28985977172852,-88.44969940185547,16.83,2022-10-25 03:00:00,,,,,
13024561.0,4,51.5981674194336,-66.37488555908203,266.24,2022-10-21 00:00:00,,,,,
13026438.0,3,51.24822235107422,-87.76497650146484,18.88,2022-10-21 21:00:00,,,,,
13026098.0,3,51.28113555908203,-88.1171646118164,31.2,2022-10-24 21:00:00,,,,,
13026115.0,2,51.278587341308594,-87.9903335571289,5.58,2022-10-21 00:00:00,,,,,
13025792.0,3,51.31636428833008,-87.99984741210938,35.88,2022-10-21 18:00:00,,,,,
13025413.0,3,51.40769577026367,-87.85828399658203,44.17,2022-10-21 00:00:00,,,,,
13025747.0,3,51.36300277709961,-87.94817352294922,42.05,2022-10-21 00:00:00,,,,,
13024992.0,2,51.5086555480957,-87.82581329345703,8.45,2022-10-21 00:00:00,,,,,
13024993.0,2,51.53970718383789,-87.58827209472656,5.18,2022-10-21 00:00:00,,,,,
13024242.0,2,51.72256088256836,-88.03813171386719,12.26,2022-10-21 12:00:00,,,,,
13024888.0,2,51.52425384521485,-87.035888671875,4.61,2022-10-21 15:00:00,,,,,
13024411.0,4,51.64223861694336,-66.35433959960938,261.31,2022-10-21 00:00:00,,,,,
13024535.0,2,51.61126327514648,-94.47747802734376,5.61,2022-10-24 18:00:00,,,,,
13024517.0,2,51.59952926635742,-94.595458984375,3.32,2022-10-24 15:00:00,,,,,
13024435.0,3,51.61914443969727,-94.61807250976562,9.07,2022-10-24 15:00:00,,,,,
13024161.0,4,51.67603302001953,-66.3556137084961,252.2,2022-10-21 00:00:00,,,,,
13023689.0,2,51.77791595458984,-88.07958221435547,7.67,2022-10-21 00:00:00,,,,,
13024318.0,2,51.65858459472656,-94.14429473876952,3.75,2022-10-24 18:00:00,,,,,
13024144.0,4,51.74355697631836,-66.44065856933594,231.3,2022-10-21 00:00:00,,,,,
13024183.0,2,51.677024841308594,-94.0468292236328,8.93,2022-10-24 21:00:00,,,,,
13023480.0,4,51.8426399230957,-66.51383972167969,223.49,2022-10-21 00:00:00,,,,,
13023848.0,2,51.75910949707031,-87.10759735107422,10.73,2022-10-21 00:00:00,,,,,
13024423.0,3,51.64243698120117,-94.78057861328124,17.51,2022-10-24 21:00:00,,,,,
13023834.0,2,51.76767349243164,-87.29832458496094,7.81,2022-10-21 00:00:00,,,,,
13023814.0,2,51.76768493652344,-87.51174926757812,4.75,2022-10-21 00:00:00,,,,,
13024003.0,2,51.73483276367188,-86.85263061523438,16.96,2022-10-21 00:00:00,,,,,
13024150.0,2,51.716304779052734,-94.00735473632812,16.51,2022-10-25 00:00:00,,,,,
13023652.0,2,51.81304550170898,-88.11016082763672,6.4,2022-10-21 00:00:00,,,,,
13023768.0,2,51.768836975097656,-94.01602935791016,20.76,2022-10-25 00:00:00,,,,,
13023442.0,3,51.83208465576172,-67.79708099365234,126.1,2022-10-21 00:00:00,,,,,
13023515.0,2,51.835243225097656,-67.1379623413086,14.87,2022-10-27 18:00:00,,,,,
13023987.0,3,51.75312805175781,-94.91622924804688,21.93,2022-10-25 00:00:00,,,,,
13023283.0,4,52.02142333984375,-66.70609283447266,216.27,2022-10-21 00:00:00,,,,,
13023379.0,3,51.85917282104492,-67.7699966430664,121.08,2022-10-21 00:00:00,,,,,
13023647.0,2,51.8030891418457,-94.02025604248048,23.29,2022-10-25 00:00:00,,,,,
13023192.0,3,51.88541793823242,-67.7437515258789,81.17,2022-10-21 00:00:00,,,,,
13023191.0,2,51.98258972167969,-67.7728500366211,37.85,2022-10-21 00:00:00,,,,,
13021878.0,3,52.18843460083008,-66.84559631347656,109.98,2022-10-21 00:00:00,,,,,
13021777.0,3,52.225547790527344,-66.8114013671875,85.86,2022-10-21 00:00:00,,,,,
13023144.0,3,51.99113464355469,-67.69851684570312,79.52,2022-10-21 00:00:00,,,,,
13022317.0,2,52.1010971069336,-67.83209991455078,29.43,2022-10-21 00:00:00,,,,,
13022419.0,3,52.08256149291992,-67.59517669677734,71.43,2022-10-21 00:00:00,,,,,
13023434.0,2,51.87733459472656,-94.18903350830078,4.42,2022-10-24 18:00:00,,,,,
13022703.0,2,51.9969367980957,-94.1515884399414,10.08,2022-10-25 00:00:00,,,,,
13022594.0,2,52.052024841308594,-94.03763580322266,9.42,2022-10-24 21:00:00,,,,,
13022955.0,2,51.96448516845703,-87.15394592285156,3.75,2022-10-21 00:00:00,,,,,
13022296.0,2,52.08811569213867,-93.93263244628906,7.57,2022-10-24 18:00:00,,,,,
13022559.0,2,52.02312469482422,-87.04380798339844,4.97,2022-10-21 00:00:00,,,,,
13022970.0,2,51.97556686401367,-87.57571411132812,6.43,2022-10-21 00:00:00,,,,,
13022636.0,2,52.02090072631836,-87.09088897705078,8.59,2022-10-21 00:00:00,,,,,
13022498.0,2,52.03609085083008,-87.06159973144531,7.1,2022-10-21 00:00:00,,,,,
13022185.0,3,52.162227630615234,-67.5851058959961,54.9,2022-10-21 00:00:00,,,,,
13022497.0,2,52.06926727294922,-87.396240234375,11.73,2022-10-22 00:00:00,,,,,
13022470.0,3,52.053741455078125,-87.10725402832031,15.88,2022-10-21 00:00:00,,,,,
13022137.0,2,52.14037322998047,-67.8307876586914,24.66,2022-10-21 00:00:00,,,,,
13022263.0,2,52.09450149536133,-94.28679656982422,2.96,2022-10-21 00:00:00,,,,,
13022327.0,2,52.0835075378418,-89.68898010253906,3.3,2022-10-21 12:00:00,,,,,
13021768.0,3,52.2142219543457,-67.5790786743164,37.63,2022-10-21 00:00:00,,,,,
13022130.0,2,52.12678146362305,-94.60885620117188,16.81,2022-10-24 18:00:00,,,,,
13022102.0,2,52.13798904418945,-94.58770751953124,14.58,2022-10-21 18:00:00,,,,,
13022475.0,2,52.13163375854492,-88.98666381835938,8.3,2022-10-24 09:00:00,,,,,
13022018.0,2,52.20748901367188,-94.48885345458984,13.74,2022-10-24 21:00:00,,,,,
13022329.0,2,52.10041427612305,-88.5765609741211,6.65,2022-10-21 00:00:00,,,,,
13022271.0,2,52.11547088623047,-89.54285430908203,5.56,2022-10-21 15:00:00,,,,,
13021721.0,2,52.22309112548828,-94.33063507080078,7.63,2022-10-21 00:00:00,,,,,
13021834.0,3,52.2369384765625,-66.93399047851562,91.51,2022-10-21 00:00:00,,,,,
13021440.0,2,52.34451675415039,-66.98759460449219,26.62,2022-10-21 00:00:00,,,,,
13021439.0,3,52.3398551940918,-67.04369354248047,62.22,2022-10-21 00:00:00,,,,,
13022059.0,2,52.16191864013672,-89.34465026855469,9.0,2022-10-24 21:00:00,,,,,
13021621.0,3,52.31577301025391,-66.76657104492188,81.76,2022-10-21 00:00:00,,,,,
13021722.0,3,52.26860809326172,-67.5770492553711,33.25,2022-10-21 00:00:00,,,,,
13022672.0,2,52.108848571777344,-88.0654296875,10.6,2022-10-21 00:00:00,,,,,
13021428.0,2,52.31255340576172,-67.4825210571289,18.51,2022-10-21 00:00:00,,,,,
13021280.0,2,52.38045120239258,-67.57830047607422,10.66,2022-10-21 00:00:00,,,,,
13021683.0,2,52.25355529785156,-94.2124481201172,5.37,2022-10-21 00:00:00,,,,,
13021456.0,2,52.28270721435547,-94.09383392333984,2.94,2022-10-21 00:00:00,,,,,
13021790.0,2,52.22163009643555,-89.2609634399414,9.91,2022-10-25 03:00:00,,,,,
13020978.0,3,52.40918350219727,-66.71220397949219,64.87,2022-10-21 00:00:00,,,,,
13021616.0,2,52.24526977539063,-92.6924285888672,5.12,2022-10-24 18:00:00,,,,,
13020925.0,2,52.49435424804688,-66.97097778320312,19.19,2022-10-21 00:00:00,,,,,
13020924.0,3,52.409515380859375,-67.11211395263672,49.28,2022-10-21 00:00:00,,,,,
13021335.0,2,52.30916595458984,-67.4183349609375,10.76,2022-10-21 00:00:00,,,,,
13021606.0,3,52.26830673217773,-92.60501098632812,8.88,2022-10-24 21:00:00,,,,,
13021698.0,2,52.260833740234375,-93.77941131591795,7.18,2022-10-24 21:00:00,,,,,
13021327.0,2,52.33595275878906,-67.39390563964844,8.69,2022-10-21 00:00:00,,,,,
13020962.0,3,52.4130744934082,-66.6357650756836,57.4,2022-10-21 00:00:00,,,,,
13020768.0,3,52.467864990234375,-66.60804748535156,48.68,2022-10-21 00:00:00,,,,,
13020225.0,2,52.628047943115234,-67.05006408691406,8.8,2022-10-21 00:00:00,,,,,
13020898.0,3,52.53388214111328,-67.21422576904297,44.95,2022-10-21 00:00:00,,,,,
13019919.0,3,52.66846084594727,-67.33373260498047,31.05,2022-10-21 00:00:00,,,,,
13021369.0,2,52.37388229370117,-93.82876586914062,9.21,2022-10-25 00:00:00,,,,,
13020635.0,3,52.51095581054688,-66.56730651855469,42.62,2022-10-21 00:00:00,,,,,
13020413.0,2,52.53763198852539,-66.55500030517578,5.39,2022-10-21 00:00:00,,,,,
13020370.0,2,52.54607009887695,-66.55936431884766,35.95,2022-10-21 00:00:00,,,,,
13020625.0,2,52.525146484375,-66.24618530273438,16.73,2022-10-21 00:00:00,,,,,
13020784.0,2,52.48737716674805,-93.78888702392578,12.26,2022-10-25 03:00:00,,,,,
13020337.0,2,52.64466094970703,-66.56951141357422,31.1,2022-10-21 00:00:00,,,,,
13019536.0,2,52.76856994628906,-66.52347564697266,21.96,2022-10-21 00:00:00,,,,,
13020328.0,2,52.571563720703125,-98.1253433227539,0.05,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00
13018919.0,2,52.910118103027344,-65.78437805175781,6.76,2022-10-21 00:00:00,,,,,
13019839.0,2,52.68202590942383,-67.38406372070312,7.04,2022-10-21 00:00:00,,,,,
13019742.0,3,52.74030303955078,-67.42948913574219,21.58,2022-10-21 00:00:00,,,,,
13019337.0,2,52.79011917114258,-66.45553588867188,11.72,2022-10-21 00:00:00,,,,,
13019491.0,2,52.75128173828125,-67.87786102294922,7.88,2022-10-21 00:00:00,,,,,
13019228.0,2,52.81242752075195,-67.53288269042969,5.51,2022-10-21 00:00:00,,,,,
13018647.0,2,52.93050003051758,-67.09849548339844,16.51,2022-10-21 00:00:00,,,,,
13018778.0,2,52.90500259399414,-67.02020263671875,24.11,2022-10-21 00:00:00,,,,,
13018600.0,2,52.97441482543945,-67.19562530517578,10.16,2022-10-21 00:00:00,,,,,
13018218.0,2,53.03535842895508,-67.25403594970703,5.1,2022-10-21 00:00:00,,,,,
13018711.0,2,52.92538833618164,-66.94579315185547,32.24,2022-10-21 00:00:00,,,,,
13018566.0,2,52.95466232299805,-66.87152862548828,39.81,2022-10-21 00:00:00,,,,,
13018263.0,2,53.01951599121094,-67.49063110351562,7.43,2022-10-21 00:00:00,,,,,
13018178.0,2,53.03964614868164,-67.56053161621094,10.83,2022-10-21 00:00:00,,,,,
13018172.0,3,53.03443908691406,-67.64212036132812,16.6,2022-10-21 00:00:00,,,,,
13018402.0,2,53.03261184692383,-66.84857177734375,48.8,2022-10-21 00:00:00,,,,,
13017836.0,3,53.23373031616211,-66.3449935913086,120.31,2022-10-21 00:00:00,,,,,
13017515.0,3,53.24228286743164,-66.51974487304688,93.46,2022-10-21 00:00:00,,,,,
13016984.0,2,53.35174179077149,-66.50667572021484,20.21,2022-10-21 00:00:00,,,,,
13018057.0,2,53.089088439941406,-66.6724853515625,10.57,2022-10-21 00:00:00,,,,,
13017773.0,2,53.12252426147461,-66.63182067871094,12.79,2022-10-21 00:00:00,,,,,
13017758.0,2,53.13203430175781,-66.69818878173828,67.02,2022-10-21 00:00:00,,,,,
13017938.0,2,53.125953674316406,-66.81028747558594,54.41,2022-10-21 00:00:00,,,,,
13017759.0,3,53.15227890014648,-66.60861206054688,82.19,2022-10-21 00:00:00,,,,,
13017088.0,2,53.28749847412109,-68.34666442871094,9.53,2022-10-21 00:00:00,,,,,
13017387.0,2,53.24422454833984,-97.66352081298828,0.95,2022-10-24 18:00:00,,,,,
13017289.0,2,53.25236892700195,-60.8663444519043,9.63,2022-10-21 00:00:00,,,,,
13017468.0,2,53.212493896484375,-76.48546600341797,10.34,2022-10-21 00:00:00,,,,,
13017388.0,2,53.23847961425781,-66.00357055664062,14.45,2022-10-21 00:00:00,,,,,
13017203.0,2,53.28334045410156,-66.0200424194336,6.12,2022-10-21 00:00:00,,,,,
13017218.0,3,53.25765609741211,-66.04346466064453,21.11,2022-10-21 00:00:00,,,,,
13017377.0,2,53.25137710571289,-67.11912536621094,7.35,2022-10-21 00:00:00,,,,,
13017895.0,4,53.18160629272461,-66.21503448486328,254.35,2022-10-21 00:00:00,,,,,
13017202.0,3,53.27754592895508,-66.12895202636719,24.97,2022-10-21 00:00:00,,,,,
13017081.0,2,53.29585266113281,-67.14366912841797,10.91,2022-10-21 00:00:00,,,,,
13017269.0,2,53.27863693237305,-76.70411682128906,16.71,2022-10-21 00:00:00,,,,,
13017075.0,4,53.35064697265625,-66.24059295654297,281.84,2022-10-21 00:00:00,,,,,
13016970.0,3,53.3801383972168,-67.28787231445312,31.51,2022-10-21 00:00:00,,,,,
13016194.0,3,53.52637100219727,-65.3254165649414,100.65,2022-10-21 00:00:00,,,,,
13016498.0,2,53.43938064575195,-65.73379516601562,11.78,2022-10-21 00:00:00,,,,,
13016575.0,4,53.43647384643555,-66.30390930175781,288.23,2022-10-21 00:00:00,,,,,
13016469.0,2,53.459503173828125,-65.67755126953125,17.45,2022-10-21 00:00:00,,,,,
13016224.0,2,53.4970817565918,-65.63041687011719,23.14,2022-10-21 00:00:00,,,,,
13016293.0,2,53.48780059814453,-65.6587142944336,20.24,2022-10-21 00:00:00,,,,,
13015993.0,3,53.58681106567383,-65.29557800292969,98.94,2022-10-21 00:00:00,,,,,
13016378.0,4,53.48629379272461,-66.35581970214844,292.14,2022-10-21 00:00:00,,,,,
13015682.0,3,53.64218521118164,-65.28683471679688,96.33,2022-10-21 00:00:00,,,,,
13016014.0,3,53.57918167114258,-93.51892852783205,20.68,2022-10-25 03:00:00,,,,,
13016179.0,4,53.55606460571289,-66.43023681640625,303.67,2022-10-21 00:00:00,,,,,
13015561.0,3,53.66172409057617,-65.27963256835938,86.42,2022-10-21 00:00:00,,,,,
13015747.0,3,53.61855316162109,-93.5416259765625,29.46,2022-10-25 03:00:00,,,,,
13015764.0,2,53.62503433227539,-76.57328033447266,9.36,2022-10-21 00:00:00,,,,,
13015539.0,3,53.69472503662109,-65.38121032714844,51.53,2022-10-21 00:00:00,,,,,
13015533.0,2,53.68951034545898,-65.29350280761719,34.83,2022-10-21 00:00:00,,,,,
13015421.0,3,53.71623992919922,-65.56018829345703,43.01,2022-10-21 00:00:00,,,,,
13015344.0,2,53.83629989624024,-65.63993072509766,32.97,2022-10-21 00:00:00,,,,,
13015709.0,2,53.65856170654297,-65.857421875,9.06,2022-10-21 00:00:00,,,,,
13015427.0,2,53.70691680908203,-65.84735107421875,24.46,2022-10-21 00:00:00,,,,,
13015334.0,2,53.72316360473633,-65.9403305053711,20.09,2022-10-21 00:00:00,,,,,
13015482.0,3,53.68499755859375,-65.71876525878906,38.56,2022-10-21 00:00:00,,,,,
13015091.0,2,53.7754020690918,-75.60240173339844,1.52,2022-10-21 00:00:00,,,,,
13015853.0,2,53.64486312866211,-94.40642547607422,8.49,2022-10-25 03:00:00,,,,,
13014164.0,2,54.00615692138672,-65.90444946289062,12.67,2022-10-21 00:00:00,,,,,
13015311.0,2,53.74616241455078,-66.08184814453125,10.98,2022-10-21 00:00:00,,,,,
13015652.0,3,53.67717361450195,-93.53287506103516,41.06,2022-10-25 06:00:00,,,,,
13015746.0,4,53.68992233276367,-66.43914031982422,313.01,2022-10-21 00:00:00,,,,,
13015212.0,2,53.7558708190918,-66.40444946289062,7.1,2022-10-21 00:00:00,,,,,
13015088.0,2,53.83563232421875,-90.32781219482422,12.58,2022-10-25 03:00:00,,,,,
13014946.0,2,53.826473236083984,-94.49616241455078,6.64,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00
13014945.0,3,53.80758285522461,-94.5296401977539,14.87,2022-10-24 21:00:00,,,,,
13015109.0,4,53.79645919799805,-66.41868591308594,320.92,2022-10-21 00:00:00,,,,,
13014723.0,2,53.87475204467773,-76.54789733886719,7.93,2022-10-21 00:00:00,,,,,
13015277.0,2,53.80566787719727,-66.48939514160156,18.45,2022-10-21 00:00:00,,,,,
13014862.0,4,53.86742782592773,-66.44420623779297,332.16,2022-10-21 00:00:00,,,,,
13013668.0,2,54.13299179077149,-65.25495910644531,5.83,2022-10-21 00:00:00,,,,,
13014524.0,2,53.95327377319336,-65.49494934082031,15.03,2022-10-21 00:00:00,,,,,
